btype,roadtype,maname,schida,schnamea,sdida,sdnamea,schidb,schnameb,sdidb,sdnameb,numblka,numblkb,popa_sab,urma_sab,whitea_sab,blacka_sab,hispaa_sab,asiana_sab,popb_sab,urmb_sab,whiteb_sab,blackb_sab,hispab_sab,asianb_sab,popa_bdy,urma_bdy,whitea_bdy,blacka_bdy,hispaa_bdy,asiana_bdy,popb_bdy,urmb_bdy,whiteb_bdy,blackb_bdy,hispab_bdy,asianb_bdy,popa_enr,urma_enr,blacka_enr,whitea_enr,hispaa_enr,asiana_enr,popb_enr,urmb_enr,blackb_enr,whiteb_enr,hispab_enr,asianb_enr,leabdy,state,adif_bdy,adif_sab,adif_enr,adif_wh_bdy,adif_whas_bdy,bbindex,ddif,distmi,dupid_a,dupid_b
sab1,1,"San Diego-Carlsbad-San Marcos, CA",60142611749,Bonsall West Elementary,601426,Bonsall Unified,62825004357,Del Rio Elementary,628250,Oceanside Unified,8,20,2142,564.9999925,1068.9999151,97.0000114,467.999989,392.0000319,5952,3591.00002,1486.999999,368.0000016,3222.9999555,475.0000117,915,249.9999984,474.9999694,48.0000068,201.9999995,144.0000047,2682,1784.0000082,473.0000087,120.000026,1663.9999558,220.0000327,537,185,21,234,164,48,335,264,13,23,251,11,1,CA,0.391951203446657,0.33955444422796,0.443553183801662,0.342764721690566,0.418113426753218,212.337920606752,-0.0516019803550051,0.578286167394611,54,184
sab1,1,"Dallas-Fort Worth-Arlington, TX",481305000795,COUNTRY PLACE EL,4813050,CARROLLTON-FARMERS BRANCH ISD,481305000793,CARROLLTON EL,4813050,CARROLLTON-FARMERS BRANCH ISD,1,11,4981,1319.0000084,3202.0000122,338.0000096,980.999972,371.9999697,4509,3413.0000793,736.0000971,134.9998873,3277.9999514,310.0000115,434,231.9999948,160.9999818,67.0000086,164.9999862,33.999994,3354,2709.0000664,395.0000841,93.9998906,2614.9999331,219.0000332,417,209,57,152,152,38,572,525,22,26,503,19,0,TX,0.273130127489565,0.492124335376079,0.416633127064782,0.253197847853309,0.266243668008348,212.132991956586,-0.143502999575217,2.24859224790096,1932,1641
sab1,2,"Colorado Springs, CO",80453000672,STRATTON MEADOWS ELEMENTARY SCHOOL,804530,Harrison School District No. 2 in the county of El Paso an,80294000212,BROADMOOR ELEMENTARY SCHOOL,802940,Cheyenne Mountain School District No. 12 in the county of E,16,22,7216,2729.0000247,3953.9999786,515.9999732,2213.0000036,195.0000096,5904,384.0000293,5301.000023,51.9999816,332.0000059,100.9999419,1863,767.0000359,963.0000111,159.9999979,607.0000155,40.9999875,1860,117.9999901,1680.0000083,34.9999754,82.9999918,23.9999574,372,238,49,88,189,4,332,39,4,261,35,9,1,CO,0.348260721006614,0.313146709472777,0.522315066718487,0.38631759239546,0.377213287247156,212.069365617725,-0.174054345711873,1.93999678608754,278,256
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360564000291,BRONXVILLE HIGH SCHOOL,3605640,BRONXVILLE UNION FREE SCHOOL DISTRICT,362010001844,TRAPHAGEN SCHOOL,3620100,MOUNT VERNON SCHOOL DISTRICT,20,12,6323,357.9999852,5507.000022,81.9999949,275.9999903,326.9999705,5014,3139.9999868,1606.999977,2610.999948,529.0000655,119.0000577,763,23.9999999,707.9999946,6.0000043,17.9999956,12.0000025,367,149.9999989,178.0000086,115.000002,35.0000021,25.9999966,527,24,2,442,22,41,429,394,314,18,80,10,1,NY,0.377264559434471,0.569627815822595,0.872874121450972,0.442902466087901,0.387785183854425,211.966514725604,-0.495609562016501,1.36494265685555,1443,1269
sab1,1,"Amarillo, TX",480813000172,PLEASANT VALLEY EL,4808130,AMARILLO ISD,480813000158,HAMLET EL,4808130,AMARILLO ISD,23,39,3584,844.9999845,2632.9999949,59.9999896,784.9999881,12.9999928,3515,2458.0000066,927.99997,1481.0000183,976.9999814,44.0000082,1045,275.0000039,744.9999942,9.9999988,265.0000029,1.9999936,2011,1390.0000057,553.9999772,836.0000021,553.9999942,29.0000094,271,130,8,118,122,5,344,285,190,24,95,13,0,TX,0.428040513117376,0.463518679363387,0.348783575045053,0.437433832658274,0.424927011231909,211.476196734199,0.0792569380723232,0.970804966635875,1907,1609
sab2,2,"Memphis, TN-MS-AR",470014702370,Lester Prep,4700148,Achievement School District,470014801158,Snowden Elementary/Middle,4700148,Shelby County,35,13,9390,7593.0000039,1455.00006,7089.9999577,502.9999976,195.00006,11980,4302.9999956,7042.0000403,3934.9999927,368.000024,361.9999921,2416,1632.9999715,613.0000067,1435.9999554,196.9999933,122.0000081,1199,205.9999948,931.9999928,186.9999681,19.0000203,34.0000223,246,243,231,1,12,1,1309,956,864,263,92,31,0,TN,0.504100747032468,0.449444228915765,0.257476383014403,0.523589254349478,0.501449544990721,210.881678905305,0.246624364018065,2.44403585793518,1859,1560
sab1,0,"Boston-Cambridge-Quincy, MA-NH",250444000596,Central,2504440,East Bridgewater,250309000390,Edgar B Davis,2503090,Brockton,6,26,13794,413.000033,13003.9999507,209.0000435,204.0000066,116.9999765,24824,9537.0000186,10702.9999374,6960.0000615,2576.9999771,469.0000214,463,8.0000043,440.9999824,8.0000043,0,1.0000041,2062,699.0000037,1200.999987,557.9999884,140.9999915,14.0000074,586,34,14,524,20,5,1037,819,667,134,152,6,1,MA,0.321712645407591,0.354244104499377,0.731757728548813,0.370039540683519,0.365409848430616,210.571438277713,-0.410045083141222,3.41400811046001,786,771
sab2,1,"Chicago-Joliet-Naperville, IL-IN-WI",171923002210,Hillside Elem School,1719230,Hillside SD 93,171397001754,Sandburg Middle  School,1713970,Elmhurst SD 205,6,7,5680,3305.9999933,2058.9999828,2068.0000595,1238.0000329,231.9999879,20008,1468.0000126,17395.0000089,312.9999967,1154.999981,873.0000444,297,189.9999957,71.9999933,123.0000033,67.0000056,26.9999991,620,48.9999965,548.0000013,3.0000002,45.9999963,15.0000022,410,379,174,10,205,7,670,80,7,511,73,49,1,IL,0.56069837283317,0.508671599972497,0.804987258827812,0.64144674997339,0.574731214030086,210.535399534092,-0.244288885994642,2.18655756693006,539,570
sab1,2,"El Paso, TX",481830010647,COLIN L POWELL EL,4818300,EL PASO ISD,481830005985,LEE EL,4818300,EL PASO ISD,2,8,2948,1411.9999963,1176.0000314,692.0000001,719.9999855,44.0000155,6417,5695.99999,623.9999915,189.9999963,5505.9999808,36.9999944,1676,782.9999798,701.9999979,384.0000057,398.9999741,24.0000266,1719,1418.000012,264.9999962,97.9999915,1319.999985,6.9999758,671,359,92,213,267,6,564,541,10,17,531,0,0,TX,0.357714444776199,0.408673407700273,0.424197503461543,0.264695021234976,0.274942725291075,210.533273724344,-0.0664830586853431,1.68085849672188,1959,1674
sab1,0,"Worcester, MA",251323002245,Worcester Arts Magnet School,2513230,Worcester,251323002206,Clark St Community,2513230,Worcester,23,13,4310,1957.0000246,2100.9999247,864.0000184,1092.999993,119.0000477,2904,2147.000007,587.0000312,449.0000127,1697.9999658,87.9999953,4108,1947.0000274,1912.9999248,856.0000178,1090.9999906,118.0000469,2515,1924.9999932,450.0000177,319.0000068,1605.9999579,73.0000115,406,156,70,200,86,24,274,210,65,43,145,10,0,MA,0.291454283370333,0.285264740747349,0.382186904462263,0.286750261639549,0.28644886367016,210.45007978314,-0.0907326210919302,0.600027643815454,822,812
sab1,0,"Tampa-St. Petersburg-Clearwater, FL",120087006817,BAILEY ELEMENTARY SCHOOL,1200870,HILLSBOROUGH,120087000943,DOVER ELEMENTARY SCHOOL,1200870,HILLSBOROUGH,17,16,11239,2631.9999444,8184.999931,624.0000363,2008.0000261,210.9999698,6549,3858.0000218,2540.0000148,75.9999528,3782.0000383,48.9999881,1834,495.0000081,1283.9999898,57.0000353,438.0000062,11.9999915,2960,1600.9999976,1285.0000064,45.9999849,1555.0000127,15.9999991,765,361,41,376,320,8,631,585,3,42,582,0,0,FL,0.270976519279672,0.354913044433485,0.455204416684793,0.265987421908692,0.267125087418027,209.873748050014,-0.184227897405121,2.79350556107519,380,376
sab1,0,"St. Louis, MO-IL",291362000584,HANCOCK PLACE ELEM.,2913620,HANCOCK PLACE,292928002403,LYON AT BLOW ELEM.,2929280,ST. LOUIS CITY,25,33,8635,527.9999537,7855.9999875,182.9999991,344.9999975,60.9999939,14558,5456.0000137,8295.00000619999,4442.0000069,1013.9999818,229.0000103,1657,77.9999779,1524.9999947,26.9999777,51.0000002,13.9999943,1478,552.0000282,822.0000088,491.9999846,60.000006,21.000009,742,200,158,453,42,8,285,263,251,15,12,7,1,MO,0.326404681411129,0.313630264536447,0.653265238568118,0.364180982139576,0.358421587118984,209.6531720547,-0.326860557156989,1.27283806265357,973,963
sab1,1,"Lewiston-Auburn, ME",230732000194,Governor James B Longley Elem Sch,2307320,Lewiston Public Schools,230732000187,Farwell Elementary School,2307320,Lewiston Public Schools,7,20,2790,1291.999978,1352.9999716,1187.999957,103.999975,17.9999892,4828,251.9999515,4390.0000429,173.0000158,79.0000284,40.0000303,1988,770.0000119,1094.9999832,697.9999679,71.999998,9.9999996,1212,72.9999883,1091.9999994,46.9999968,26.0000033,3.9999965,386,292,280,86,12,0,459,124,118,299,6,5,0,ME,0.327092936199042,0.410886913338485,0.486324178491201,0.350185277991713,0.348455424251615,209.155512242403,-0.159231242292158,1.04089822833386,708,695
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360564004547,BRONXVILLE MIDDLE SCHOOL,3605640,BRONXVILLE UNION FREE SCHOOL DISTRICT,362010001844,TRAPHAGEN SCHOOL,3620100,MOUNT VERNON SCHOOL DISTRICT,20,12,6323,357.9999852,5507.000022,81.9999949,275.9999903,326.9999705,5014,3139.9999868,1606.999977,2610.999948,529.0000655,119.0000577,763,23.9999999,707.9999946,6.0000043,17.9999956,12.0000025,367,149.9999989,178.0000086,115.000002,35.0000021,25.9999966,410,24,2,328,22,30,429,394,314,18,80,10,1,NY,0.377264559434471,0.569627815822595,0.859878333049065,0.442902466087901,0.387785183854425,208.810650774586,-0.482613773614594,1.36317180228529,1444,1269
sab1,0,"Atlanta-Sandy Springs-Marietta, GA",130282003413,Walnut Creek Elementary,1302820,Henry County,130282002392,East Lake Elementary,1302820,Henry County,26,9,8024,3596.9999477,4122.9998926,3164.0001196,433.0000054,134.0000689,6279,772.9999903,5269.0000252,613.0000161,160.000004,127.0000669,2667,1499.9999341,1071.9999193,1390.000107,109.9999807,38.0000267,1533,219.0000024,1231.0000215,161.0000047,57.9999912,35.0000308,654,519,432,79,87,10,653,281,249,289,32,42,0,GA,0.419572527155852,0.325171379265633,0.363256389002065,0.401050940318761,0.409633781654519,208.152632921478,0.0563161381537868,3.16339324226255,465,466
sab1,0,"Providence-New Bedford-Fall River, RI-MA",440090000240,Reservoir Avenue School,4400900,Providence,440024000351,George J. Peters School,4400240,Cranston,30,3,178067,91234.0000457002,66924.0000415999,23396.9996148,67836.9999472002,11156.9999312,6771,873.0000211,5554.0000093,235.9999553,636.999977,179.9999987,2305,1447.0000094,707.9999814,144.0000163,1302.9999897,66.9999995,439,80.0000024,344.9999848,12.0000016,68.0000008,7.000004,285,232,27,19,205,22,308,114,13,143,101,20,1,RI,0.445533379050791,0.383425494294701,0.443905217589428,0.478718615201577,0.465596709706936,208.082515539816,0.00162816146136285,3.0264785958702,1827,1532
sab1,0,"Houston-Sugar Land-Baytown, TX",483444003865,SHADYCREST EL,4834440,PEARLAND ISD,483432010780,SOUTH BELT EL,4834320,PASADENA ISD,24,14,10228,2356.0000222,7258.999966,632.0000978,1723.9999471,460.0000868,8305,4496.0000747,2525.9999353,1340.9999923,3155.0000272,1147.0000543,2324,446.0000174,1657.0000127,116.0000095,329.9999958,175.9999971,2057,1188.0000133,503.0000017,310.9999992,876.9999626,331.9999931,657,219,32,390,187,18,612,446,102,68,344,80,1,TX,0.385629606791092,0.311012568815246,0.395424836601307,0.468463970927763,0.382795373223584,207.771275978272,-0.00979522981021475,2.01734306352608,2051,1749
sab1,1,"Toledo, OH",390449001839,Walbridge Elementary School,3904490,Toledo City,390449001823,Pickett Elementary School,3904490,Toledo City,46,25,4181,1740.000025,2177.0000016,1035.0000023,705.0000429,20.0000084,8519,7782.0000109,498.0000155,7560.9999544,220.9999846,14.9999772,2288,1004.0000175,1164.0000002,612.0000006,392.0000034,1.9999998,1157,1008.9999937,127.0000139,968.9999838,39.9999957,0,261,150,79,63,71,0,240,205,194,20,11,0,0,OH,0.433271771301662,0.497319113062603,0.279454022988506,0.398974608958317,0.39984873474503,207.441257938338,0.153817748313156,0.991037344141138,1637,1421
sab1,1,"Minneapolis-St. Paul-Bloomington, MN-WI",274227001774,HERITAGE E-STEM MAGNET SCHOOL,2742270,WEST ST. PAUL-MENDOTA HTS.-EAGAN,273384001623,RIVERVIEW WEST SCHOOL OF EXCELLENCE,2733840,ST. PAUL PUBLIC SCHOOL DISTRICT,39,44,20407,3854.9999969,15595.9999533,883.9999994,2970.9999918,415.9999833,6002,3283.0000398,1542.0000137,1120.0000338,2163.0000376,884.9999687,2589,619.9999995,1779.9999855,132.0000124,488.0000142,66.9999967,2592,1352.0000227,969.9999881,347.0000112,1005.0000177,136.9999656,790,340,64,362,276,20,391,323,79,30,244,14,1,MN,0.282130246565822,0.358078577708092,0.395707209686296,0.313295744523527,0.286319535900507,207.11690304435,-0.113576963120474,1.62109455419208,962,945
sab1,1,"Baltimore-Towson, MD",240012000383,Elmwood Elementary,2400120,Baltimore County Public Schools,240009000241,Hazelwood Elementary/Middle,2400090,Baltimore City Public Schools,40,62,9538,3533.0000741,5314.999988,3104.0000132,428.9999508,441.000044,8488,6487.0000316,1761.9999683,6279.9999974,206.999968,66.9999654,2666,1353.0000126,1217.9999962,1283.0000091,69.9999896,12.0000096,4119,3192.0000124,828.9999719,3084.9999976,106.9999619,24.9999858,595,400,340,126,60,24,466,448,430,9,18,0,1,MD,0.267443497906432,0.393842330865535,0.289104482994915,0.255601779110327,0.254033477111266,206.613699945354,-0.0216609850884822,1.45565832721518,737,713
sab1,1,"Detroit-Warren-Livonia, MI",263012006609,Wick Elementary School,2630120,Romulus Community Schools,260001503906,Hoover Elementary School,2600015,Wayne-Westland Community School District,17,11,7700,4657.9999916,2637.000002,4518.0000166,139.9999522,44.9999462,4913,920.0000525,3653.0000409,771.0000264,149.0000187,189.9999854,733,601.9999959,95.0000001,587.0000109,15.000007,3.999998,971,144.0000098,798.0000084,103.0000049,40.9999978,5.9999962,264,209,195,33,14,0,222,80,64,120,16,3,1,MI,0.672981664498984,0.417676758837032,0.431306306306306,0.692228804582693,0.69295097418127,206.585074293534,0.241675358192677,2.63440384087083,927,825
sab1,1,"Boston-Cambridge-Quincy, MA-NH",250225000108,Ralph D Butler,2502250,Avon,250309001132,Louis F Angelo Elementary,2503090,Brockton,23,42,4356,534.9999982,3614.9999667,414.0000428,120.9999983,120.0000102,35877,14654.9999743,14976.0001118,11331.0000429,3323.9999758,1026.0000003,1227,143.9999992,1024.0000122,111.0000098,32.9999953,32.0000189,5701,2426.9999246,2488.0000266,1978.9999691,448.0000263,136.0000006,406,141,99,219,42,20,884,606,499,182,107,57,1,MA,0.308355361102808,0.285659869418589,0.338229721596862,0.398141168403947,0.400365589349085,206.405081017256,-0.029874360494054,2.21268692667641,781,776
sab2,0,"Seattle-Tacoma-Bellevue, WA",530870003299,First Creek Middle School,5308700,Tacoma School District,530696001042,Waller Road Elementary,5306960,Puyallup School District,50,27,19587,6838.9999507,7211.0000345,2627.0000317,4212.0000174,2964.0000589,6135,487.000029,5124.9999968,147.999941,339.000056,152.0000216,4521,1855.9999896,1551.0000289,778.9999778,1076.9999915,376.0000331,1777,134.0000208,1473.0000053,33.9999767,100.0000141,49.0000102,728,398,130,109,268,95,335,62,16,181,46,8,1,WA,0.335120639103729,0.269779546906217,0.361628669837625,0.485859457914712,0.430266579373353,205.909178893837,-0.0265080307338963,1.30653015964599,2170,1845
sab1,0,"Los Angeles-Long Beach-Santa Ana, CA",62271008026,Newcastle Elementary,622710,Los Angeles Unified,62271002986,Emelita Street Elementary,622710,Los Angeles Unified,20,21,4232,2469.000028,1401.9999672,119.9999854,2349.0000609,249.9999539,14425,3721.0000655,8934.0000877,694.000118,3026.9998604,1039.9999649,3372,2067.0000284,1029.9999592,114.9999914,1952.0000641,196.9999584,1960,359.9999948,1371.9999899,48.9999934,311.0000227,161.9999705,352,305,12,34,293,12,372,220,31,128,189,24,0,CA,0.429315865531024,0.325457161032785,0.275079423264907,0.394543304692728,0.418774061898225,204.936358939603,0.154236442266117,0.868459579564172,130,133
sab1,2,"Reno-Sparks, NV",320048000321,Mount Rose K-8 Academy of Languages Elementary School,3200480,WASHOE COUNTY SCHOOL DISTRICT,320048000251,Veterans Memorial STEM Academy,3200480,WASHOE COUNTY SCHOOL DISTRICT,51,38,4567,653.0000128,3608.0000011,97.0000202,555.9999961,136.9999928,5259,2643.0000187,2126.9999932,111.9999805,2531.0000167,266.0000317,2287,370.0000094,1747.0000072,58.0000077,312.0000046,82.9999978,2522,1356.0000278,953.9999974,68.9999958,1287.0000151,72.0000168,486,197,13,242,184,13,422,304,16,73,288,20,0,NV,0.375884527460802,0.35958476463686,0.315029352680748,0.385611606772444,0.393354914034086,204.767736576253,0.0608551747800541,1.12629667924624,995,977
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360564000290,BRONXVILLE ELEMENTARY SCHOOL,3605640,BRONXVILLE UNION FREE SCHOOL DISTRICT,362010001844,TRAPHAGEN SCHOOL,3620100,MOUNT VERNON SCHOOL DISTRICT,20,12,6323,357.9999852,5507.000022,81.9999949,275.9999903,326.9999705,5014,3139.9999868,1606.999977,2610.999948,529.0000655,119.0000577,763,23.9999999,707.9999946,6.0000043,17.9999956,12.0000025,367,149.9999989,178.0000086,115.000002,35.0000021,25.9999966,693,53,2,556,51,43,429,394,314,18,80,10,1,NY,0.377264559434471,0.569627815822595,0.841935841935842,0.442902466087901,0.387785183854425,204.453542214141,-0.464671282501371,1.35924566129727,1442,1269
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",170471000167,McCleery Elem School,1704710,Aurora West USD 129,170471000164,Freeman Elem School,1704710,Aurora West USD 129,30,51,6992,4561.0000507,2057.0000083,1038.0000286,3523.0000406,235.0000181,11501,3007.9999738,8163.0000172,673.0000941,2335.000029,146.9999614,2231,1229.9999996,941.9999968,261.0000008,969.0000123,24.0000066,2197,406.0000079,1716.9999808,111.000003,295.0000062,33.9999927,592,491,93,48,398,36,564,286,37,248,249,13,0,IL,0.366524822161082,0.390774468600222,0.322299693310332,0.359288064710547,0.364006199197247,204.407617996802,0.0442251288507507,0.957019414897864,483,490
sab1,0,"Roanoke, VA",510330001423,HURT PARK ELEM,5103300,ROANOKE CITY PBLC SCHS,510330000667,VIRGINIA HEIGHTS ELEM,5103300,ROANOKE CITY PBLC SCHS,41,61,3047,2235.9999947,656.9999965,2063.0000361,173.0000465,31.0000016,4569,671.0000217,3693.0000152,449.9999818,221.0000359,82.0000186,751,365.9999974,332.0000022,313.9999943,52.0000012,14.0000019,1782,342.0000151,1349.0000118,279.9999905,62.0000145,20.0000018,383,298,276,41,22,10,310,97,59,173,38,22,0,VA,0.295430995878821,0.586977285075899,0.465164659311042,0.314937363680749,0.307518895798793,204.323940402473,-0.169733663432221,0.978964390148699,2149,1832
sab1,1,"Oklahoma City, OK",402277001197,TELSTAR ES,4022770,OKLAHOMA CITY,400762000314,NICOMA PARK ES,4007620,CHOCTAW-NICOMA PARK,21,18,4012,1940.9999833,1660.9999812,1707.0000171,233.9999759,39.9999977,8916,1035.0000092,6982.0000305,644.0000571,390.9999312,173.0000325,1758,853.9999991,730.0000027,762.9999918,90.9999963,14.9999962,1080,74.9999967,923.0000109,26.9999991,48.000002,5.0000053,269,166,137,53,29,0,453,67,30,292,37,6,1,OK,0.416334852752181,0.367715153501821,0.469197501990038,0.439385042054418,0.435482255544811,203.855474326791,-0.0528626492378569,2.5439915723935,1688,1441
sab2,0,"Charleston, WV",540060000352,JOHN ADAMS MIDDLE SCHOOL,5400600,KANAWHA COUNTY SCHOOLS,540060001476,MARY C. SNOW WEST SIDE ELEMENTARY,5400600,KANAWHA COUNTY SCHOOLS,27,88,18003,916.0000037,16083.999954,706.0000207,210.0000187,595.0000374,5765,2245.0000093,3119.000008,2161.0000289,83.9999916,41.999993,1617,195.9999972,1327.9999966,180.0000015,16.0000193,38.9999999,2220,1064.0000116,989.0000044,1026.0000116,37.999997,28.9999962,788,42,38,670,4,46,304,149,146,98,3,1,0,WV,0.358067165023985,0.338538499785522,0.436832086561582,0.37577846455097,0.386834141542228,203.179035007921,-0.0787649215375967,2.5869503481022,2172,1850
sab1,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340411003318,Warnsdorfer Elementary School,3404110,East Brunswick Township School District,341149003482,Arthur M. Judd,3411490,North Brunswick Township School District,26,39,6343,361.9999864,4403.9999675,104.9999602,256.999944,1462.9999588,10391,3838.9999241,4832.9999652,2179.000042,1659.999979,1456.0000359,1793,111.0000153,1441.9999843,16.9999708,93.9999514,216.9999838,3508,1097.9999409,1941.0000164,587.9999719,509.999959,391.00004,450,30,14,229,16,183,793,440,201,167,239,149,1,NJ,0.251091416633115,0.312383543628334,0.488188314417823,0.250931965167848,0.260498636686315,202.985585170402,-0.237096897784707,3.43109355614224,1012,1059
sab1,2,"Green Bay, WI",550582002406,Wilder Elementary,5505820,Green Bay Area Public School District,550582000620,Eisenhower Elementary,5505820,Green Bay Area Public School District,16,17,6335,744.0000784,5038.9999987,70.9999797,673.000084,406.9999383,4521,2037.9999568,1955.000006,257.9999911,1780.0000848,288.0000167,2434,447.0000421,1721.999985,26.9999895,420.0000478,217.9999659,2502,1344.9999596,848.9999944,179.9999889,1165.0000846,151.0000107,423,175,9,170,166,59,395,301,26,34,275,31,0,WI,0.353921595071059,0.333342424360495,0.348313732531346,0.36814886235636,0.397361628320745,202.835235423659,0.00560786253971285,2.08752318264931,2189,1854
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",340594005963,Linden Avenue School,3405940,Glen Ridge Public School District,340183001996,Fairview Elementary School,3401830,Bloomfield Township School District,18,17,3689,435.0000134,2966.000006,241.0000047,193.9999994,163.0000066,9507,4223.9999921,4058.0000369,2054.0000491,2170.0000508,933.0000439,771,70.0000047,644.0000067,31.9999969,37.9999987,34.9999992,2175,1007.000016,981.0000114,653.999986,352.9999946,111.9999873,242,32,9,171,23,32,531,371,125,105,246,38,1,NJ,0.372197326722125,0.326386057448221,0.56645032762136,0.384244379315175,0.378145721385751,202.721318705685,-0.194253000899235,1.61001368020544,1038,984
sab1,0,"Dallas-Fort Worth-Arlington, TX",481881012275,JOHN AND POLLY TOWNLEY EL,4818810,EVERMAN ISD,481218011448,ANN BROCK EL AT OAK GROVE,4812180,BURLESON ISD,20,28,5227,3357.9999596,1704.9999794,1866.0000478,1492.0000222,43.9999901,7167,2000.9999976,4907.9999348,702.9999868,1298.0000653,58.000011,1221,726.999981,450.999982,465.999993,261.000014,13.0000012,3534,1209.9999871,2191.9999374,467.9999962,742.0000628,30.0000117,462,415,263,22,152,4,672,292,101,330,191,12,1,TX,0.253025354866728,0.36323719442589,0.463744588744589,0.250890955898961,0.248732911926195,202.667323252626,-0.21071923387786,1.61350455321477,1961,1638
sab1,0,"Columbia, SC",450339000814,Round Top Elementary,4503390,Richland 02,450339000042,Rice Creek Elementary,4503390,Richland 02,6,11,4221,1177.0000389,2887.0000806,1048.0000075,129.0000207,101.9999724,6657,3909.0000659,2289.9999887,3564.999965,343.9998902,266.9999784,1033,150.0000136,855.0000331,122.9999721,26.9999957,21.9999673,3008,1652.0000251,1129.9999791,1489.9999803,161.9999068,140.9999561,615,264,211,300,53,16,754,627,555,53,72,17,0,SC,0.403993991183079,0.308357566915759,0.402296694054474,0.452021495809336,0.426443671391166,202.518559690869,0.00169729712860572,3.17228144247021,1856,1551
sab1,1,"Dallas-Fort Worth-Arlington, TX",482406002681,STONEGATE EL,4824060,HURST-EULESS-BEDFORD ISD,482406002665,BELLAIRE EL,4824060,HURST-EULESS-BEDFORD ISD,42,35,6786,1780.0000228,4637.0000498,765.9999762,1013.9999902,137.0000091,6189,3275.0000959,2293.9999618,516.0000186,2759.0000939,411.0000422,2795,526.0000266,2159.0000046,103.9999864,421.9999899,26.0000066,5554,3057.0001068,1938.9999502,458.000017,2599.0000886,372.0000389,520,297,146,157,151,14,764,628,121,97,507,22,0,TX,0.362220923518166,0.266859914026283,0.250835682641965,0.42333306265042,0.365656629538079,202.432693386479,0.111385240876201,1.30302864135854,2002,1711
sab1,2,"Springfield, MA",250627000910,Morgan Full Service Community School,2506270,Holyoke,250627000908,Lt Elmer J McMahon Elementary,2506270,Holyoke,13,22,2614,2418.9999744,169.999968,70.0000145,2349.0000005,10.0000081,7661,2191.9999425,5272.0000121,154.9999727,2037.0000399,81.9999686,1432,1298.9999925,113.999991,31.0000195,1268.0000118,9.0000091,1157,567.0000035,551.9999995,20.9999993,546.0000125,13.9999965,306,289,15,10,274,2,379,247,9,117,238,7,0,MA,0.417062395468982,0.639277154132024,0.292729404866608,0.397487005075373,0.403302338785713,202.063847386691,0.124332990602374,2.85375540675152,793,793
sab1,1,"Providence-New Bedford-Fall River, RI-MA",250843001326,Alfred J Gomes,2508430,New Bedford,250843001319,Betsey B Winslow,2508430,New Bedford,54,14,4837,2082.0000291,1762.0000195,438.0000122,1644.0000178,29.000002,4615,357.0000217,3915.9999946,148.0000195,209.0000217,27.0000005,3068,1145.0000088,1060.0000103,332.9999908,812.0000161,28.000003,724,73.0000091,567.9999981,33.0000016,40.0000021,5.9999965,549,456,85,76,371,2,282,78,25,173,53,6,0,MA,0.272378562190892,0.353075640947258,0.554005348215324,0.439028425087339,0.438189245339343,202.033303509044,-0.281626786024432,1.54264719132883,802,803
sab1,2,"San Francisco-Oakland-Fremont, CA",63213004968,Hoover Elementary,632130,Redwood City Elementary,63213004967,Henry Ford Elementary,632130,Redwood City Elementary,20,16,7618,6145.9999986,795.9999475,169.000028,5977.0000532,375.0000264,9137,2969.9999971,5208.0000501,280.9999818,2688.9999749,606.0000281,1167,1041.0000003,79.0000028,16.9999948,1024.0000055,27.0000042,1870,1037.0000237,635.0000136,174.9999887,861.9999568,97.0000094,652,618,5,10,613,15,368,199,7,123,192,16,0,CA,0.337485381366867,0.48172144505162,0.407091891170979,0.271877253085154,0.300612665480298,200.996358697026,-0.0696065098041121,2.16360504715285,199,209
sab1,1,"Dallas-Fort Worth-Arlington, TX",482406002670,HARRISON LANE EL,4824060,HURST-EULESS-BEDFORD ISD,482406002665,BELLAIRE EL,4824060,HURST-EULESS-BEDFORD ISD,37,25,6331,1744.9999441,4292.0000384,474.9999625,1269.9999962,80.0000129,6189,3275.0000959,2293.9999618,516.0000186,2759.0000939,411.0000422,3067,926.9999715,1981.0000364,277.9999559,649.000012,44.0000348,4365,2805.0000975,1390.9999614,274.0000243,2531.0001005,28.0000287,686,349,145,249,204,7,764,628,121,97,507,22,0,TX,0.340361960016672,0.253536808382219,0.31324317311068,0.327236825615638,0.335168435012577,200.895102992797,0.027118786905992,0.867584314259094,2001,1710
sab1,1,"Milwaukee-Waukesha-West Allis, WI",551626002119,Pershing Elementary,5516260,West Allis-West Milwaukee School District,550960001179,Greenfield Bilingual,5509600,Milwaukee School District,27,36,4963,1755.9999702,2902.9999989,424.9999978,1330.999993,158.9999694,7667,5495.9999943,1690.9999982,318.9999696,5177.0000178,308.0000059,1806,764.9999565,883.9999979,199.9999801,565.0000158,90.9999946,4193,3074.0000076,848.9999976,92.9999605,2981.0000022,198.0000176,236,157,46,56,111,4,634,610,30,12,580,6,1,WI,0.309538625669305,0.363020148503846,0.296890873121959,0.286999187794811,0.290165217764103,200.13419053418,0.0126477525473457,1.004852896015,2219,1870
